movie_id,title,crew_name,job,department
72190,World War Z,Paul Schwake,Executive Producer,Production
72190,World War Z,Drew Goddard,Screenplay,Writing
72190,World War Z,David Ellison,Executive Producer,Production
72190,World War Z,Tim Headington,Executive Producer,Production
72190,World War Z,Damon Lindelof,Screenplay,Writing
72190,World War Z,Jeremy Kleiner,Producer,Production
127585,X-Men: Days of Future Past,Todd Hallowell,Executive Producer,Production
127585,X-Men: Days of Future Past,Lauren Shuler Donner,Producer,Production
127585,X-Men: Days of Future Past,Stan Lee,Executive Producer,Production
127585,X-Men: Days of Future Past,Josh McLaglen,Executive Producer,Production
127585,X-Men: Days of Future Past,Bryan Singer,Director,Directing
127585,X-Men: Days of Future Past,Bryan Singer,Producer,Production
127585,X-Men: Days of Future Past,John Ottman,Original Music Composer,Sound
127585,X-Men: Days of Future Past,Simon Kinberg,Screenplay,Writing
127585,X-Men: Days of Future Past,Simon Kinberg,Producer,Production
127585,X-Men: Days of Future Past,Hutch Parker,Producer,Production
54138,Star Trek Into Darkness,J.J. Abrams,Director,Directing
54138,Star Trek Into Darkness,J.J. Abrams,Producer,Production
54138,Star Trek Into Darkness,Alex Kurtzman,Screenplay,Writing
54138,Star Trek Into Darkness,Alex Kurtzman,Producer,Production
54138,Star Trek Into Darkness,Roberto Orci,Screenplay,Writing
54138,Star Trek Into Darkness,Roberto Orci,Producer,Production
54138,Star Trek Into Darkness,Michael Giacchino,Original Music Composer,Sound
54138,Star Trek Into Darkness,Dana Goldberg,Executive Producer,Production
54138,Star Trek Into Darkness,Jeffrey Chernov,Executive Producer,Production
54138,Star Trek Into Darkness,Paul Schwake,Executive Producer,Production
54138,Star Trek Into Darkness,Bryan Burk,Producer,Production
54138,Star Trek Into Darkness,David Ellison,Executive Producer,Production
54138,Star Trek Into Darkness,Damon Lindelof,Screenplay,Writing
54138,Star Trek Into Darkness,Damon Lindelof,Producer,Production
81005,Jack the Giant Slayer,Bryan Singer,Director,Directing
81005,Jack the Giant Slayer,Christopher McQuarrie,Screenplay,Writing
81005,Jack the Giant Slayer,John Ottman,Original Music Composer,Sound
81005,Jack the Giant Slayer,David Dobkin,Producer,Production
81005,Jack the Giant Slayer,Thomas Tull,Executive Producer,Production
81005,Jack the Giant Slayer,Ori Marmur,Executive Producer,Production
81005,Jack the Giant Slayer,Jon Jashni,Executive Producer,Production
81005,Jack the Giant Slayer,Alex Garcia,Executive Producer,Production
81005,Jack the Giant Slayer,Dan Studney,Screenplay,Writing
81005,Jack the Giant Slayer,Darren Lemke ,Screenplay,Writing
81005,Jack the Giant Slayer,John Rickard,Executive Producer,Production
64682,The Great Gatsby,Barrie M. Osborne,Executive Producer,Production
64682,The Great Gatsby,Baz Luhrmann,Screenplay,Writing
64682,The Great Gatsby,Baz Luhrmann,Director,Directing
64682,The Great Gatsby,Baz Luhrmann,Producer,Production
64682,The Great Gatsby,Catherine Martin,Producer,Production
64682,The Great Gatsby,Craig Pearce,Screenplay,Writing
64682,The Great Gatsby,Craig Armstrong,Original Music Composer,Sound
64682,The Great Gatsby,Catherine Knapman,Producer,Production
64682,The Great Gatsby,Lucy Fisher,Producer,Production
64682,The Great Gatsby,Jay-Z,Executive Producer,Production
9543,Prince of Persia: The Sands of Time,Jerry Bruckheimer,Producer,Production
9543,Prince of Persia: The Sands of Time,Mike Stenson,Executive Producer,Production
9543,Prince of Persia: The Sands of Time,Eric McLeod,Executive Producer,Production
9543,Prince of Persia: The Sands of Time,Chad Oman,Executive Producer,Production
9543,Prince of Persia: The Sands of Time,John August,Executive Producer,Production
9543,Prince of Persia: The Sands of Time,Harry Gregson-Williams,Original Music Composer,Sound
9543,Prince of Persia: The Sands of Time,Mike Newell,Director,Directing
9543,Prince of Persia: The Sands of Time,Boaz Yakin,Screenplay,Writing
9543,Prince of Persia: The Sands of Time,Patrick McCormick,Executive Producer,Production
9543,Prince of Persia: The Sands of Time,Jordan Mechner,Executive Producer,Production
9543,Prince of Persia: The Sands of Time,Doug Miro,Screenplay,Writing
9543,Prince of Persia: The Sands of Time,Carlo Bernard,Screenplay,Writing
68726,Pacific Rim,Guillermo del Toro,Director,Directing
68726,Pacific Rim,Travis Beacham,Screenplay,Writing
68726,Pacific Rim,Guillermo del Toro,Screenplay,Writing
68726,Pacific Rim,Ramin Djawadi,Original Music Composer,Sound
68726,Pacific Rim,Guillermo del Toro,Producer,Production
68726,Pacific Rim,Jon Jashni,Producer,Production
68726,Pacific Rim,Mary Parent,Producer,Production
68726,Pacific Rim,Thomas Tull,Producer,Production
68726,Pacific Rim,Callum Greene,Executive Producer,Production
38356,Transformers: Dark of the Moon,Steven Spielberg,Executive Producer,Production
38356,Transformers: Dark of the Moon,Michael Bay,Director,Directing
38356,Transformers: Dark of the Moon,Michael Bay,Executive Producer,Production
38356,Transformers: Dark of the Moon,Don Murphy,Producer,Production
38356,Transformers: Dark of the Moon,Ian Bryce,Producer,Production
38356,Transformers: Dark of the Moon,Lorenzo di Bonaventura,Producer,Production
38356,Transformers: Dark of the Moon,Ehren Kruger,Screenplay,Writing
38356,Transformers: Dark of the Moon,Kenny Bates,Producer,Production
38356,Transformers: Dark of the Moon,Steve Jablonsky,Original Music Composer,Sound
38356,Transformers: Dark of the Moon,Tom DeSanto,Producer,Production
217,Indiana Jones and the Kingdom of the Crystal Skull,George Lucas,Executive Producer,Production
217,Indiana Jones and the Kingdom of the Crystal Skull,John Williams,Original Music Composer,Sound
217,Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,Director,Directing
217,Indiana Jones and the Kingdom of the Crystal Skull,Kathleen Kennedy,Executive Producer,Production
217,Indiana Jones and the Kingdom of the Crystal Skull,David Koepp,Screenplay,Writing
217,Indiana Jones and the Kingdom of the Crystal Skull,Frank Marshall,Producer,Production
105864,The Good Dinosaur,John Lasseter,Producer,Production
105864,The Good Dinosaur,Mychael Danna,Original Music Composer,Sound
105864,The Good Dinosaur,Jeff Danna,Original Music Composer,Sound
105864,The Good Dinosaur,Peter Sohn,Director,Directing
105864,The Good Dinosaur,Denise Ream,Producer,Production
105864,The Good Dinosaur,Meg LeFauve,Screenplay,Writing
62177,Brave,Katherine Sarafian,Producer,Production
62177,Brave,Patrick Doyle,Original Music Composer,Sound
62177,Brave,Pete Docter,Executive Producer,Production
62177,Brave,Irene Mecchi,Screenplay,Writing
62177,Brave,Brenda Chapman,Screenplay,Writing
62177,Brave,Brenda Chapman,Director,Directing
62177,Brave,Mark Andrews,Screenplay,Writing
62177,Brave,Mark Andrews,Director,Directing
62177,Brave,Steve Purcell,Screenplay,Writing
62177,Brave,Steve Purcell,Director,Directing
188927,Star Trek Beyond,Simon Pegg,Screenplay,Writing
188927,Star Trek Beyond,J.J. Abrams,Producer,Production
188927,Star Trek Beyond,Roberto Orci,Producer,Production
188927,Star Trek Beyond,Dana Goldberg,Executive Producer,Production
188927,Star Trek Beyond,Jeffrey Chernov,Executive Producer,Production
188927,Star Trek Beyond,Bryan Burk,Producer,Production
188927,Star Trek Beyond,Justin Lin,Director,Directing
188927,Star Trek Beyond,Justin Lin,Producer,Production
188927,Star Trek Beyond,David Ellison,Executive Producer,Production
188927,Star Trek Beyond,Doug Jung,Screenplay,Writing
188927,Star Trek Beyond,Tommy Harper,Executive Producer,Production
188927,Star Trek Beyond,Lindsey Weber,Executive Producer,Production
10681,WALL·E,Andrew Stanton,Screenplay,Writing
10681,WALL·E,Andrew Stanton,Director,Directing
10681,WALL·E,John Lasseter,Executive Producer,Production
10681,WALL·E,Thomas Newman,Original Music Composer,Sound
10681,WALL·E,Thomas Porter,Executive Producer,Production
10681,WALL·E,Jim Morris,Producer,Production
10681,WALL·E,Lindsey Collins,Producer,Production
10681,WALL·E,Jim Reardon,Screenplay,Writing
5174,Rush Hour 3,Jeff Nathanson,Screenplay,Writing
5174,Rush Hour 3,Roger Birnbaum,Producer,Production
5174,Rush Hour 3,Lalo Schifrin,Original Music Composer,Sound
5174,Rush Hour 3,Brett Ratner,Director,Directing
5174,Rush Hour 3,Jonathan Glickman,Producer,Production
5174,Rush Hour 3,Arthur M. Sarkissian,Producer,Production
5174,Rush Hour 3,Jay Stern,Producer,Production
5174,Rush Hour 3,Leon Dudevoir,Executive Producer,Production
14161,2012,Larry J. Franco,Producer,Production
14161,2012,Harald Kloser,Writer,Writing
14161,2012,Harald Kloser,Producer,Production
14161,2012,Harald Kloser,Original Music Composer,Sound
14161,2012,Roland Emmerich,Director,Directing
14161,2012,Roland Emmerich,Writer,Writing
14161,2012,Roland Emmerich,Executive Producer,Production
14161,2012,Mark Gordon,Producer,Production
14161,2012,Thomas Wanker,Original Music Composer,Sound
14161,2012,Ute Emmerich,Executive Producer,Production
14161,2012,Volker Engel,Producer,Production
14161,2012,Michael Wimer,Executive Producer,Production
14161,2012,Marc Weigert,Producer,Production
14161,2012,Aaron Boyd,Producer,Production
14161,2012,Kirstin Winkler,Producer,Production
17979,A Christmas Carol,Robert Zemeckis,Screenplay,Writing
17979,A Christmas Carol,Robert Zemeckis,Director,Directing
76757,Jupiter Ascending,Bruce Berman,Executive Producer,Production
76757,Jupiter Ascending,Grant Hill,Producer,Production
76757,Jupiter Ascending,Lilly Wachowski,Director,Directing
76757,Jupiter Ascending,Lilly Wachowski,Producer,Production
76757,Jupiter Ascending,Lilly Wachowski,Writer,Writing
76757,Jupiter Ascending,Lana Wachowski,Director,Directing
76757,Jupiter Ascending,Lana Wachowski,Writer,Writing
76757,Jupiter Ascending,Lana Wachowski,Producer,Production
76757,Jupiter Ascending,Roberto Malerba,Executive Producer,Production
76757,Jupiter Ascending,Michael Giacchino,Original Music Composer,Sound
258489,The Legend of Tarzan,Stuart Beattie,Screenplay,Writing
258489,The Legend of Tarzan,Rupert Gregson-Williams,Original Music Composer,Sound
258489,The Legend of Tarzan,David Yates,Director,Directing
258489,The Legend of Tarzan,Craig Brewer,Screenplay,Writing
258489,The Legend of Tarzan,John Collee,Writer,Writing
258489,The Legend of Tarzan,Adam Cozad,Screenplay,Writing
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",David Minkowski,Producer,Production
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Matthew Stillman,Producer,Production
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Mark Johnson,Producer,Production
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,Director,Directing
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,Executive Producer,Production
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,Screenplay,Writing
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Philip Steuer,Producer,Production
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Douglas Gresham,Producer,Production
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Perry Moore,Executive Producer,Production
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",K.C. Hodenfield,Producer,Production
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Ann Peacock,Screenplay,Writing
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Christopher Markus,Screenplay,Writing
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Stephen McFeely,Screenplay,Writing
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Harry Gregson-Williams,Original Music Composer,Sound
246655,X-Men: Apocalypse,Todd Hallowell,Executive Producer,Production
246655,X-Men: Apocalypse,Lauren Shuler Donner,Producer,Production
246655,X-Men: Apocalypse,Josh McLaglen,Executive Producer,Production
246655,X-Men: Apocalypse,Bryan Singer,Director,Directing
246655,X-Men: Apocalypse,Bryan Singer,Executive Producer,Production
246655,X-Men: Apocalypse,Bryan Singer,Writer,Writing
246655,X-Men: Apocalypse,John Ottman,Original Music Composer,Sound
246655,X-Men: Apocalypse,Simon Kinberg,Producer,Production
246655,X-Men: Apocalypse,Simon Kinberg,Writer,Writing
246655,X-Men: Apocalypse,Michael Dougherty,Writer,Writing
246655,X-Men: Apocalypse,Dan Harris,Writer,Writing
155,The Dark Knight,Hans Zimmer,Original Music Composer,Sound
155,The Dark Knight,Charles Roven,Producer,Production
155,The Dark Knight,Christopher Nolan,Screenplay,Writing
155,The Dark Knight,Christopher Nolan,Director,Directing
155,The Dark Knight,Christopher Nolan,Producer,Production
155,The Dark Knight,Jonathan Nolan,Screenplay,Writing
155,The Dark Knight,Emma Thomas,Producer,Production
155,The Dark Knight,James Newton Howard,Original Music Composer,Sound
155,The Dark Knight,Lorne Orleans,Producer,Production
155,The Dark Knight,Michael Uslan,Executive Producer,Production
155,The Dark Knight,Benjamin Melniker,Executive Producer,Production
155,The Dark Knight,Thomas Tull,Executive Producer,Production
155,The Dark Knight,Kevin De La Noy,Executive Producer,Production
14160,Up,Andrew Stanton,Executive Producer,Production
14160,Up,Bob Peterson,Screenplay,Writing
14160,Up,John Lasseter,Executive Producer,Production
14160,Up,Jonas Rivera,Producer,Production
14160,Up,Pete Docter,Screenplay,Writing
14160,Up,Pete Docter,Director,Directing
15512,Monsters vs Aliens,Conrad Vernon,Director,Directing
15512,Monsters vs Aliens,Wallace Wolodarsky,Screenplay,Writing
15512,Monsters vs Aliens,Glenn Berger,Screenplay,Writing
15512,Monsters vs Aliens,Jonathan Aibel,Screenplay,Writing
15512,Monsters vs Aliens,Maya Forbes,Screenplay,Writing
15512,Monsters vs Aliens,Rob Letterman,Director,Directing
15512,Monsters vs Aliens,Rob Letterman,Screenplay,Writing
1726,Iron Man,Stan Lee,Executive Producer,Production
1726,Iron Man,Avi Arad,Producer,Production
1726,Iron Man,Kevin Feige,Producer,Production
1726,Iron Man,Jon Favreau,Director,Directing
1726,Iron Man,Art Marcum,Screenplay,Writing
1726,Iron Man,Matt Holloway,Screenplay,Writing
1726,Iron Man,Ramin Djawadi,Original Music Composer,Sound
1726,Iron Man,Ari Arad,Executive Producer,Production
44826,Hugo,Johnny Depp,Producer,Production
44826,Hugo,Howard Shore,Original Music Composer,Sound
44826,Hugo,John Logan,Screenplay,Writing
44826,Hugo,Martin Scorsese,Director,Directing
44826,Hugo,Martin Scorsese,Producer,Production
44826,Hugo,Georgia Kacandes,Executive Producer,Production
44826,Hugo,Barbara De Fina,Executive Producer,Production
44826,Hugo,David Crockett,Executive Producer,Production
44826,Hugo,Charles Newirth,Executive Producer,Production
44826,Hugo,Graham King,Producer,Production
44826,Hugo,Emma Tillinger Koskoff,Executive Producer,Production
44826,Hugo,Tim Headington,Producer,Production
44826,Hugo,Christi Dembrowski,Executive Producer,Production
44826,Hugo,Brian Selznick,Writer,Writing
8487,Wild Wild West,Jon Peters,Producer,Production
8487,Wild Wild West,Barry Sonnenfeld,Director,Directing
8487,Wild Wild West,Barry Sonnenfeld,Producer,Production
8487,Wild Wild West,Elmer Bernstein,Original Music Composer,Sound
8487,Wild Wild West,Jeffrey Price,Screenplay,Writing
8487,Wild Wild West,Peter S. Seaman,Screenplay,Writing
8487,Wild Wild West,Brent Maddock,Screenplay,Writing
8487,Wild Wild West,S. S. Wilson,Screenplay,Writing
1735,The Mummy: Tomb of the Dragon Emperor,Stephen Sommers,Producer,Production
1735,The Mummy: Tomb of the Dragon Emperor,Sean Daniel,Producer,Production
1735,The Mummy: Tomb of the Dragon Emperor,Rob Cohen,Director,Directing
